MAIL,FREIGHT,PASSENGERS,DISTANCE_GROUP,DISTANCE,DEST_AIRPORT_ID,DEST_CITY_NAME,DEST,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,ORIGIN,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER,MONTH,QUARTER,YEAR
0.0,76491.0,0.0,1,223.0,13487,"Minneapolis, MN",MSP,11637,"Fargo, ND",FAR,United Parcel Service,5X,1,1,2025
17010.0,76578.0,0.0,1,288.0,10245,"King Salmon, AK",AKN,10299,"Anchorage, AK",ANC,Alaska Airlines Inc.,AS,1,1,2025
0.0,76690.0,0.0,2,728.0,11057,"Charlotte, NC",CLT,10721,"Boston, MA",BOS,United Parcel Service,5X,1,1,2025
0.0,76932.0,0.0,2,528.0,11540,"El Paso, TX",ELP,10423,"Austin, TX",AUS,Federal Express Corporation,FX,1,1,2025
0.0,78028.0,0.0,3,1304.0,14533,"Riverside, CA",RIV,13198,"Kansas City, MO",MCI,Air Transport International,8C,1,1,2025
0.0,78086.0,0.0,1,209.0,11618,"Newark, NJ",EWR,13296,"Manchester, NH",MHT,Federal Express Corporation,FX,1,1,2025
0.0,78255.0,0.0,1,253.0,10170,"Kodiak, AK",ADQ,10299,"Anchorage, AK",ANC,Ryan Air f/k/a Arctic Transportation,7S,1,1,2025
0.0,78255.0,0.0,1,253.0,10170,"Kodiak, AK",ADQ,10299,"Anchorage, AK",ANC,Federal Express Corporation,FX,1,1,2025
311243.0,78268.0,0.0,3,1414.0,11298,"Dallas/Fort Worth, TX",DFW,13295,"Sacramento, CA",MHR,United Parcel Service,5X,1,1,2025
0.0,78836.0,0.0,1,153.0,11638,"Fresno, CA",FAT,13796,"Oakland, CA",OAK,United Parcel Service,5X,1,1,2025
274515.0,79308.0,0.0,2,548.0,13970,"Kotzebue, AK",OTZ,10299,"Anchorage, AK",ANC,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,1,1,2025
0.0,79322.0,0.0,1,192.0,13303,"Miami, FL",MIA,13204,"Orlando, FL",MCO,ABX Air Inc,ABX,1,1,2025
0.0,80205.0,0.0,1,283.0,11823,"Fort Wayne, IN",FWA,10408,"Appleton, WI",ATW,Federal Express Corporation,FX,1,1,2025
1565.0,80246.0,0.0,1,80.0,14100,"Philadelphia, PA",PHL,11618,"Newark, NJ",EWR,United Parcel Service,5X,1,1,2025
210210.0,80313.0,0.0,2,548.0,13970,"Kotzebue, AK",OTZ,10299,"Anchorage, AK",ANC,Lynden Air Cargo Airlines,L2,1,1,2025
0.0,80512.0,0.0,2,640.0,14730,"Louisville, KY",SDF,12278,"Wichita, KS",ICT,United Parcel Service,5X,1,1,2025
0.0,80724.0,0.0,2,950.0,10194,"Dallas/Fort Worth, TX",AFW,15295,"Toledo, OH",TOL,Air Transport International,8C,1,1,2025
0.0,81721.0,0.0,1,144.0,11337,"Duluth, MN",DLH,13487,"Minneapolis, MN",MSP,Federal Express Corporation,FX,1,1,2025
0.0,82280.0,0.0,1,121.0,12896,"Lubbock, TX",LBB,13158,"Midland/Odessa, TX",MAF,Empire Airlines Inc.,EM,1,1,2025
0.0,82364.0,0.0,1,63.0,13930,"Chicago, IL",ORD,14512,"Rockford, IL",RFD,Atlas Air Inc.,5Y,1,1,2025
0.0,82364.0,0.0,6,2795.0,14512,"Rockford, IL",RFD,10299,"Anchorage, AK",ANC,Atlas Air Inc.,5Y,1,1,2025
198864.0,82529.0,0.0,1,197.0,13891,"Ontario, CA",ONT,12889,"Las Vegas, NV",LAS,United Parcel Service,5X,1,1,2025
0.0,82582.0,0.0,1,47.0,12892,"Los Angeles, CA",LAX,13891,"Ontario, CA",ONT,Federal Express Corporation,FX,1,1,2025
0.0,82752.0,0.0,2,954.0,13244,"Memphis, TN",MEM,15381,"Thief River Falls, MN",TVF,Gulf And Caribbean Cargo,GFQ,1,1,2025
63154.0,83131.0,0.0,2,926.0,14512,"Rockford, IL",RFD,10721,"Boston, MA",BOS,United Parcel Service,5X,1,1,2025
0.0,83762.0,0.0,1,0.0,12478,"New York, NY",JFK,12478,"New York, NY",JFK,ABX Air Inc,ABX,1,1,2025
0.0,83797.0,0.0,3,1103.0,13303,"Miami, FL",MIA,10423,"Austin, TX",AUS,Air Transport International,8C,1,1,2025
0.0,84315.0,0.0,2,954.0,13244,"Memphis, TN",MEM,15381,"Thief River Falls, MN",TVF,Federal Express Corporation,FX,1,1,2025
0.0,84768.0,0.0,3,1161.0,12206,"Harlingen/San Benito, TX",HRL,11193,"Cincinnati, OH",CVG,ABX Air Inc,ABX,1,1,2025
0.0,84928.0,0.0,1,36.0,12055,"Gary, IN",GYY,13930,"Chicago, IL",ORD,United Parcel Service,5X,1,1,2025
0.0,85394.0,0.0,1,104.0,11003,"Cedar Rapids/Iowa City, IA",CID,11423,"Des Moines, IA",DSM,United Parcel Service,5X,1,1,2025
75814.0,86340.0,0.0,1,261.0,10299,"Anchorage, AK",ANC,11630,"Fairbanks, AK",FAI,United Parcel Service,5X,1,1,2025
0.0,86422.0,0.0,1,186.0,14842,"San Angelo, TX",SJT,10423,"Austin, TX",AUS,Federal Express Corporation,FX,1,1,2025
0.0,86437.0,0.0,1,403.0,11193,"Cincinnati, OH",CVG,13244,"Memphis, TN",MEM,ABX Air Inc,ABX,1,1,2025
0.0,86484.0,0.0,2,981.0,10732,"Aguadilla, PR",BQN,13303,"Miami, FL",MIA,Federal Express Corporation,FX,1,1,2025
0.0,86580.0,0.0,1,139.0,14492,"Raleigh/Durham, NC",RDU,14524,"Richmond, VA",RIC,Federal Express Corporation,FX,1,1,2025
0.0,86636.0,0.0,2,650.0,12055,"Gary, IN",GYY,14100,"Philadelphia, PA",PHL,United Parcel Service,5X,1,1,2025
0.0,86903.0,0.0,1,173.0,14905,"Santa Maria, CA",SMX,13891,"Ontario, CA",ONT,Federal Express Corporation,FX,1,1,2025
0.0,87174.0,0.0,1,430.0,10821,"Baltimore, MD",BWI,11193,"Cincinnati, OH",CVG,Air Transport International,8C,1,1,2025
0.0,87590.0,0.0,1,238.0,12266,"Houston, TX",IAH,10194,"Dallas/Fort Worth, TX",AFW,ABX Air Inc,ABX,1,1,2025
0.0,88192.0,0.0,1,471.0,13244,"Memphis, TN",MEM,12223,"Ashland, WV",HTS,Federal Express Corporation,FX,1,1,2025
0.0,88330.0,0.0,2,655.0,13061,"Laredo, TX",LRD,12992,"Little Rock, AR",LIT,United Parcel Service,5X,1,1,2025
0.0,88387.0,0.0,1,409.0,10620,"Billings, MT",BIL,10713,"Boise, ID",BOI,United Parcel Service,5X,1,1,2025
0.0,88432.0,0.0,1,330.0,11995,"Greensboro/High Point, NC",GSO,11193,"Cincinnati, OH",CVG,ABX Air Inc,ABX,1,1,2025
9971.0,88713.0,0.0,1,65.0,12758,"Kona, HI",KOA,12402,"Hilo, HI",ITO,Aloha Air Cargo,KH,1,1,2025
0.0,88760.0,0.0,1,0.0,13930,"Chicago, IL",ORD,13930,"Chicago, IL",ORD,ABX Air Inc,ABX,1,1,2025
0.0,88775.0,0.0,1,128.0,14711,"State College, PA",SCE,14122,"Pittsburgh, PA",PIT,Federal Express Corporation,FX,1,1,2025
0.0,89010.0,0.0,4,1547.0,14843,"San Juan, PR",SJU,10397,"Atlanta, GA",ATL,Air Canada,AC,1,1,2025
0.0,89185.0,0.0,2,948.0,11193,"Cincinnati, OH",CVG,13303,"Miami, FL",MIA,Air Transport International,8C,1,1,2025
0.0,89333.0,0.0,1,476.0,10562,"Mobile, AL",BFM,14635,"Fort Myers, FL",RSW,Federal Express Corporation,FX,1,1,2025
0.0,90160.0,0.0,2,868.0,14122,"Pittsburgh, PA",PIT,12882,"Lakeland, FL",LAL,Air Transport International,8C,1,1,2025
0.0,90188.0,0.0,1,264.0,10194,"Dallas/Fort Worth, TX",AFW,12896,"Lubbock, TX",LBB,Empire Airlines Inc.,EM,1,1,2025
0.0,90188.0,0.0,1,264.0,10194,"Dallas/Fort Worth, TX",AFW,12896,"Lubbock, TX",LBB,Federal Express Corporation,FX,1,1,2025
0.0,90314.0,0.0,6,2597.0,12134,"Honolulu, HI",HIK,11490,"Edwards, CA",EDW,Kalitta Air LLC,KAQ,1,1,2025
0.0,90655.0,0.0,1,184.0,12951,"Lafayette, LA",LFT,12448,"Jackson/Vicksburg, MS",JAN,United Parcel Service,5X,1,1,2025
0.0,90661.0,0.0,1,261.0,11630,"Fairbanks, AK",FAI,10299,"Anchorage, AK",ANC,Alaska Central Express,KO,1,1,2025
0.0,91260.0,0.0,2,740.0,12478,"New York, NY",JFK,13930,"Chicago, IL",ORD,Atlas Air Inc.,5Y,1,1,2025
0.0,91341.0,0.0,1,94.0,13891,"Ontario, CA",ONT,14679,"San Diego, CA",SAN,Federal Express Corporation,FX,1,1,2025
0.0,91415.0,0.0,1,68.0,15024,"Charlotte Amalie, VI",STT,14843,"San Juan, PR",SJU,Federal Express Corporation,FX,1,1,2025
0.0,91580.0,0.0,6,2846.0,10299,"Anchorage, AK",ANC,13930,"Chicago, IL",ORD,Kalitta Air LLC,KAQ,1,1,2025
0.0,92369.0,0.0,2,630.0,14057,"Portland, OR",PDX,14869,"Salt Lake City, UT",SLC,United Parcel Service,5X,1,1,2025
0.0,92504.0,0.0,1,121.0,12896,"Lubbock, TX",LBB,13158,"Midland/Odessa, TX",MAF,Federal Express Corporation,FX,1,1,2025
0.0,93670.0,0.0,1,238.0,12266,"Houston, TX",IAH,10194,"Dallas/Fort Worth, TX",AFW,Air Transport International,8C,1,1,2025
0.0,93670.0,0.0,3,1229.0,10194,"Dallas/Fort Worth, TX",AFW,10821,"Baltimore, MD",BWI,Air Transport International,8C,1,1,2025
0.0,93875.0,0.0,5,2345.0,10299,"Anchorage, AK",ANC,12892,"Los Angeles, CA",LAX,Alaska Airlines Inc.,AS,1,1,2025
192631.0,94409.0,0.0,2,539.0,13873,"Nome, AK",OME,10299,"Anchorage, AK",ANC,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,1,1,2025
177247.0,94626.0,0.0,3,1318.0,13891,"Ontario, CA",ONT,13198,"Kansas City, MO",MCI,United Parcel Service,5X,1,1,2025
0.0,95505.0,0.0,1,134.0,13486,"Missoula, MT",MSO,12003,"Great Falls, MT",GTF,Empire Airlines Inc.,EM,1,1,2025
0.0,95506.0,0.0,1,134.0,13486,"Missoula, MT",MSO,12003,"Great Falls, MT",GTF,Federal Express Corporation,FX,1,1,2025
0.0,95712.0,0.0,1,59.0,11555,"Kenai, AK",ENA,10299,"Anchorage, AK",ANC,Federal Express Corporation,FX,1,1,2025
0.0,95963.0,0.0,3,1319.0,11540,"El Paso, TX",ELP,11193,"Cincinnati, OH",CVG,ABX Air Inc,ABX,1,1,2025
253819.0,96271.0,0.0,4,1774.0,14512,"Rockford, IL",RFD,13796,"Oakland, CA",OAK,United Parcel Service,5X,1,1,2025
0.0,97246.0,0.0,4,1900.0,12892,"Los Angeles, CA",LAX,11193,"Cincinnati, OH",CVG,Polar Air Cargo Airways,PO,1,1,2025
0.0,97384.0,0.0,2,523.0,12217,"Huntsville, AL",HSV,15304,"Tampa, FL",TPA,United Parcel Service,5X,1,1,2025
0.0,97542.0,0.0,1,304.0,14691,"San Bernardino, CA",SBD,14107,"Phoenix, AZ",PHX,Air Transport International,8C,1,1,2025
0.0,97542.0,0.0,2,872.0,14107,"Phoenix, AZ",PHX,10423,"Austin, TX",AUS,Air Transport International,8C,1,1,2025
0.0,97721.0,0.0,1,59.0,11555,"Kenai, AK",ENA,10299,"Anchorage, AK",ANC,Empire Airlines Inc.,EM,1,1,2025
0.0,97878.0,0.0,1,54.0,13347,"Hoolehua, HI",MKK,12173,"Honolulu, HI",HNL,Federal Express Corporation,FX,1,1,2025
0.0,97908.0,0.0,1,128.0,14122,"Pittsburgh, PA",PIT,14711,"State College, PA",SCE,Federal Express Corporation,FX,1,1,2025
10049.0,98286.0,0.0,2,571.0,10299,"Anchorage, AK",ANC,12523,"Juneau, AK",JNU,Alaska Airlines Inc.,AS,1,1,2025
0.0,99241.0,0.0,2,630.0,13891,"Ontario, CA",ONT,10140,"Albuquerque, NM",ABQ,United Parcel Service,5X,1,1,2025
0.0,100026.0,0.0,5,2342.0,13303,"Miami, FL",MIA,12892,"Los Angeles, CA",LAX,Atlas Air Inc.,5Y,1,1,2025
0.0,100204.0,0.0,1,335.0,11057,"Charlotte, NC",CLT,11193,"Cincinnati, OH",CVG,ABX Air Inc,ABX,1,1,2025
0.0,100676.0,0.0,4,1796.0,13891,"Ontario, CA",ONT,14730,"Louisville, KY",SDF,Kalitta Air LLC,KAQ,1,1,2025
228899.0,100963.0,0.0,2,909.0,12523,"Juneau, AK",JNU,14747,"Seattle, WA",SEA,Alaska Airlines Inc.,AS,1,1,2025
0.0,101205.0,0.0,1,175.0,14524,"Richmond, VA",RIC,11995,"Greensboro/High Point, NC",GSO,Federal Express Corporation,FX,1,1,2025
0.0,102050.0,0.0,5,2409.0,12478,"New York, NY",JFK,14691,"San Bernardino, CA",SBD,Air Transport International,8C,1,1,2025
0.0,102077.0,0.0,1,222.0,14057,"Portland, OR",PDX,13264,"Medford, OR",MFR,Federal Express Corporation,FX,1,1,2025
0.0,102099.0,0.0,1,317.0,14457,"Rapid City, SD",RAP,11775,"Sioux Falls, SD",FSD,Empire Airlines Inc.,EM,1,1,2025
0.0,102099.0,0.0,1,317.0,14457,"Rapid City, SD",RAP,11775,"Sioux Falls, SD",FSD,Federal Express Corporation,FX,1,1,2025
0.0,102369.0,0.0,1,193.0,14533,"Riverside, CA",RIV,12889,"Las Vegas, NV",LAS,Atlas Air Inc.,5Y,1,1,2025
0.0,102369.0,0.0,3,1222.0,12889,"Las Vegas, NV",LAS,12266,"Houston, TX",IAH,Atlas Air Inc.,5Y,1,1,2025
0.0,102421.0,0.0,1,151.0,10136,"Abilene, TX",ABI,12896,"Lubbock, TX",LBB,Federal Express Corporation,FX,1,1,2025
0.0,102820.0,0.0,1,111.0,13851,"Oklahoma City, OK",OKC,15370,"Tulsa, OK",TUL,United Parcel Service,5X,1,1,2025
0.0,104560.0,0.0,1,269.0,11540,"El Paso, TX",ELP,15376,"Tucson, AZ",TUS,Federal Express Corporation,FX,1,1,2025
0.0,104677.0,0.0,1,370.0,12892,"Los Angeles, CA",LAX,14107,"Phoenix, AZ",PHX,Federal Express Corporation,FX,1,1,2025
0.0,104962.0,0.0,1,118.0,10849,"Bozeman, MT",BZN,12003,"Great Falls, MT",GTF,Empire Airlines Inc.,EM,1,1,2025
0.0,104986.0,0.0,4,1818.0,12882,"Lakeland, FL",LAL,14107,"Phoenix, AZ",PHX,Sun Country Airlines d/b/a MN Airlines,SY,1,1,2025
0.0,105054.0,0.0,1,122.0,14492,"Raleigh/Durham, NC",RDU,12323,"Wilmington, NC",ILM,Federal Express Corporation,FX,1,1,2025
40915.0,105217.0,0.0,2,569.0,10140,"Albuquerque, NM",ABQ,11298,"Dallas/Fort Worth, TX",DFW,United Parcel Service,5X,1,1,2025
0.0,105526.0,0.0,2,972.0,14869,"Salt Lake City, UT",SLC,10194,"Dallas/Fort Worth, TX",AFW,Air Transport International,8C,1,1,2025
0.0,105614.0,0.0,1,233.0,14683,"San Antonio, TX",SAT,12206,"Harlingen/San Benito, TX",HRL,Federal Express Corporation,FX,1,1,2025
0.0,106180.0,0.0,1,222.0,14057,"Portland, OR",PDX,13264,"Medford, OR",MFR,Empire Airlines Inc.,EM,1,1,2025
0.0,106254.0,0.0,2,862.0,14730,"Louisville, KY",SDF,15381,"Thief River Falls, MN",TVF,Gulf And Caribbean Cargo,GFQ,1,1,2025
0.0,106340.0,0.0,1,236.0,12892,"Los Angeles, CA",LAX,12889,"Las Vegas, NV",LAS,Federal Express Corporation,FX,1,1,2025
0.0,106461.0,0.0,1,0.0,12478,"New York, NY",JFK,12478,"New York, NY",JFK,Atlas Air Inc.,5Y,1,1,2025
27631.0,106788.0,0.0,8,3801.0,12173,"Honolulu, HI",HNL,12016,"Guam, TT",GUM,Asia Pacific,PFQ,1,1,2025
0.0,106806.0,0.0,2,545.0,10397,"Atlanta, GA",ATL,14027,"West Palm Beach/Palm Beach, FL",PBI,Federal Express Corporation,FX,1,1,2025
0.0,107723.0,0.0,1,435.0,13295,"Sacramento, CA",MHR,10713,"Boise, ID",BOI,United Parcel Service,5X,1,1,2025
5918.0,108469.0,0.0,2,592.0,14828,"Sitka, AK",SIT,10299,"Anchorage, AK",ANC,Alaska Airlines Inc.,AS,1,1,2025
0.0,108742.0,0.0,1,118.0,10849,"Bozeman, MT",BZN,12003,"Great Falls, MT",GTF,Federal Express Corporation,FX,1,1,2025
0.0,109040.0,0.0,2,946.0,13303,"Miami, FL",MIA,10821,"Baltimore, MD",BWI,Air Transport International,8C,1,1,2025
0.0,109360.0,0.0,1,177.0,10620,"Billings, MT",BIL,12003,"Great Falls, MT",GTF,Empire Airlines Inc.,EM,1,1,2025
0.0,109610.0,0.0,2,642.0,11618,"Newark, NJ",EWR,14730,"Louisville, KY",SDF,Kalitta Air LLC,KAQ,1,1,2025
0.0,109997.0,0.0,1,228.0,13204,"Orlando, FL",MCO,15249,"Tallahassee, FL",TLH,Federal Express Corporation,FX,1,1,2025
0.0,110027.0,0.0,1,165.0,12451,"Jacksonville, FL",JAX,10146,"Albany, GA",ABY,United Parcel Service,5X,1,1,2025
0.0,110110.0,0.0,1,113.0,14492,"Raleigh/Durham, NC",RDU,11617,"New Bern/Morehead/Beaufort, NC",EWN,Federal Express Corporation,FX,1,1,2025
0.0,110370.0,0.0,1,177.0,10620,"Billings, MT",BIL,12003,"Great Falls, MT",GTF,Federal Express Corporation,FX,1,1,2025
265565.0,111248.0,0.0,1,357.0,14512,"Rockford, IL",RFD,13871,"Omaha, NE",OMA,United Parcel Service,5X,1,1,2025
114483.0,111599.0,0.0,2,802.0,11298,"Dallas/Fort Worth, TX",DFW,13930,"Chicago, IL",ORD,United Parcel Service,5X,1,1,2025
0.0,111604.0,0.0,1,122.0,12323,"Wilmington, NC",ILM,14492,"Raleigh/Durham, NC",RDU,Federal Express Corporation,FX,1,1,2025
0.0,111809.0,0.0,4,1808.0,14843,"San Juan, PR",SJU,11193,"Cincinnati, OH",CVG,Air Transport International,8C,1,1,2025
0.0,112079.0,0.0,1,111.0,15370,"Tulsa, OK",TUL,13851,"Oklahoma City, OK",OKC,United Parcel Service,5X,1,1,2025
0.0,114059.0,0.0,1,239.0,11995,"Greensboro/High Point, NC",GSO,12264,"Washington, DC",IAD,Federal Express Corporation,FX,1,1,2025
0.0,114786.0,0.0,1,153.0,11996,"Greer, SC",GSP,11995,"Greensboro/High Point, NC",GSO,United Parcel Service,5X,1,1,2025
121769.0,115250.0,0.0,1,329.0,11336,"Dillingham, AK",DLG,10299,"Anchorage, AK",ANC,Alaska Airlines Inc.,AS,1,1,2025
0.0,115776.0,0.0,6,2769.0,12263,"Wichita, KS",IAB,10299,"Anchorage, AK",ANC,Atlas Air Inc.,5Y,1,1,2025
0.0,116268.0,0.0,1,376.0,13495,"New Orleans, LA",MSY,10146,"Albany, GA",ABY,United Parcel Service,5X,1,1,2025
338485.0,116300.0,0.0,2,539.0,13873,"Nome, AK",OME,10299,"Anchorage, AK",ANC,Northern Air Cargo Inc.,NC,1,1,2025
0.0,116533.0,0.0,2,946.0,10821,"Baltimore, MD",BWI,13303,"Miami, FL",MIA,Air Transport International,8C,1,1,2025
0.0,116569.0,0.0,1,173.0,14730,"Louisville, KY",SDF,12223,"Ashland, WV",HTS,Federal Express Corporation,FX,1,1,2025
0.0,116716.0,0.0,4,1863.0,13244,"Memphis, TN",MEM,14843,"San Juan, PR",SJU,United Parcel Service,5X,1,1,2025
0.0,118231.0,0.0,2,638.0,10868,"Columbia, SC",CAE,12884,"Lansing, MI",LAN,United Parcel Service,5X,1,1,2025
212872.0,118367.0,0.0,2,802.0,13930,"Chicago, IL",ORD,11298,"Dallas/Fort Worth, TX",DFW,United Parcel Service,5X,1,1,2025
7679.0,118791.0,0.0,6,2551.0,12758,"Kona, HI",KOA,13891,"Ontario, CA",ONT,United Parcel Service,5X,1,1,2025
0.0,119189.0,0.0,2,528.0,13487,"Minneapolis, MN",MSP,11433,"Detroit, MI",DTW,Federal Express Corporation,FX,1,1,2025
0.0,119776.0,0.0,1,0.0,11193,"Cincinnati, OH",CVG,11193,"Cincinnati, OH",CVG,Atlas Air Inc.,5Y,1,1,2025
0.0,120053.0,0.0,3,1334.0,13891,"Ontario, CA",ONT,12266,"Houston, TX",IAH,Atlas Air Inc.,5Y,1,1,2025
0.0,120425.0,0.0,5,2419.0,10994,"Charleston, SC",CHS,14004,"Everett, WA",PAE,Atlas Air Inc.,5Y,1,1,2025
0.0,122133.0,0.0,2,884.0,15016,"St. Louis, MO",STL,12882,"Lakeland, FL",LAL,Sun Country Airlines d/b/a MN Airlines,SY,1,1,2025
44131.0,122642.0,0.0,2,775.0,12819,"Ketchikan, AK",KTN,10299,"Anchorage, AK",ANC,Alaska Central Express,KO,1,1,2025
2530.0,123092.0,0.0,2,775.0,12819,"Ketchikan, AK",KTN,10299,"Anchorage, AK",ANC,Alaska Airlines Inc.,AS,1,1,2025
0.0,124727.0,0.0,1,113.0,11617,"New Bern/Morehead/Beaufort, NC",EWN,14492,"Raleigh/Durham, NC",RDU,Federal Express Corporation,FX,1,1,2025
0.0,125176.0,0.0,1,133.0,10792,"Buffalo, NY",BUF,15096,"Syracuse, NY",SYR,United Parcel Service,5X,1,1,2025
20090.0,126002.0,0.0,1,222.0,13891,"Ontario, CA",ONT,11638,"Fresno, CA",FAT,United Parcel Service,5X,1,1,2025
0.0,126991.0,0.0,1,261.0,10299,"Anchorage, AK",ANC,11630,"Fairbanks, AK",FAI,Federal Express Corporation,FX,1,1,2025
0.0,127365.0,0.0,3,1247.0,11540,"El Paso, TX",ELP,14730,"Louisville, KY",SDF,Amerijet International,M6,1,1,2025
0.0,129481.0,0.0,1,391.0,14869,"Salt Lake City, UT",SLC,11292,"Denver, CO",DEN,United Parcel Service,5X,1,1,2025
0.0,129758.0,0.0,1,264.0,12896,"Lubbock, TX",LBB,10194,"Dallas/Fort Worth, TX",AFW,Federal Express Corporation,FX,1,1,2025
0.0,129760.0,0.0,1,200.0,11618,"Newark, NJ",EWR,10721,"Boston, MA",BOS,United Parcel Service,5X,1,1,2025
0.0,129761.0,0.0,1,264.0,12896,"Lubbock, TX",LBB,10194,"Dallas/Fort Worth, TX",AFW,Empire Airlines Inc.,EM,1,1,2025
0.0,130739.0,0.0,1,150.0,14683,"San Antonio, TX",SAT,13061,"Laredo, TX",LRD,United Parcel Service,5X,1,1,2025
0.0,131792.0,0.0,1,66.0,11995,"Greensboro/High Point, NC",GSO,14492,"Raleigh/Durham, NC",RDU,Federal Express Corporation,FX,1,1,2025
0.0,132060.0,0.0,2,868.0,12882,"Lakeland, FL",LAL,14122,"Pittsburgh, PA",PIT,Air Transport International,8C,1,1,2025
0.0,132241.0,0.0,1,308.0,11193,"Cincinnati, OH",CVG,15016,"St. Louis, MO",STL,Sun Country Airlines d/b/a MN Airlines,SY,1,1,2025
0.0,133761.0,0.0,2,646.0,15370,"Tulsa, OK",TUL,11193,"Cincinnati, OH",CVG,ABX Air Inc,ABX,1,1,2025
0.0,134168.0,0.0,1,127.0,13577,"Myrtle Beach, SC",MYR,10868,"Columbia, SC",CAE,Federal Express Corporation,FX,1,1,2025
0.0,135011.0,0.0,1,184.0,15601,"Visalia, CA",VIS,13796,"Oakland, CA",OAK,Federal Express Corporation,FX,1,1,2025
0.0,135940.0,0.0,4,1796.0,14730,"Louisville, KY",SDF,13891,"Ontario, CA",ONT,Kalitta Air LLC,KAQ,1,1,2025
0.0,136144.0,0.0,1,478.0,13061,"Laredo, TX",LRD,14814,"Shreveport, LA",SHV,Federal Express Corporation,FX,1,1,2025
0.0,136274.0,0.0,1,63.0,13930,"Chicago, IL",ORD,14512,"Rockford, IL",RFD,United Parcel Service,5X,1,1,2025
0.0,136394.0,0.0,3,1448.0,14747,"Seattle, WA",SEA,10299,"Anchorage, AK",ANC,Alaska Airlines Inc.,AS,1,1,2025
0.0,136945.0,0.0,2,601.0,14107,"Phoenix, AZ",PHX,14570,"Reno, NV",RNO,Northern Air Cargo Inc.,NC,1,1,2025
0.0,136996.0,0.0,1,94.0,14679,"San Diego, CA",SAN,13891,"Ontario, CA",ONT,Federal Express Corporation,FX,1,1,2025
142681.0,137594.0,0.0,3,1372.0,11618,"Newark, NJ",EWR,11298,"Dallas/Fort Worth, TX",DFW,United Parcel Service,5X,1,1,2025
104773.0,138311.0,0.0,2,929.0,15304,"Tampa, FL",TPA,11298,"Dallas/Fort Worth, TX",DFW,United Parcel Service,5X,1,1,2025
0.0,138755.0,0.0,1,279.0,11884,"Spokane, WA",GEG,14057,"Portland, OR",PDX,United Parcel Service,5X,1,1,2025
0.0,139777.0,0.0,3,1045.0,13303,"Miami, FL",MIA,14843,"San Juan, PR",SJU,Northern Air Cargo Inc.,NC,1,1,2025
147766.0,141392.0,0.0,4,1662.0,10559,"Seattle, WA",BFI,11298,"Dallas/Fort Worth, TX",DFW,United Parcel Service,5X,1,1,2025
166420.0,142175.0,0.0,3,1121.0,13303,"Miami, FL",MIA,11298,"Dallas/Fort Worth, TX",DFW,United Parcel Service,5X,1,1,2025
0.0,142336.0,0.0,1,222.0,13264,"Medford, OR",MFR,14057,"Portland, OR",PDX,Empire Airlines Inc.,EM,1,1,2025
0.0,143091.0,0.0,1,222.0,13264,"Medford, OR",MFR,14057,"Portland, OR",PDX,Federal Express Corporation,FX,1,1,2025
0.0,143840.0,0.0,1,264.0,13930,"Chicago, IL",ORD,11193,"Cincinnati, OH",CVG,ABX Air Inc,ABX,1,1,2025
422162.0,145489.0,0.0,5,2112.0,15304,"Tampa, FL",TPA,13891,"Ontario, CA",ONT,United Parcel Service,5X,1,1,2025
0.0,146717.0,0.0,1,232.0,14691,"San Bernardino, CA",SBD,11638,"Fresno, CA",FAT,Federal Express Corporation,FX,1,1,2025
0.0,146906.0,0.0,1,150.0,12917,"Columbus, OH",LCK,14122,"Pittsburgh, PA",PIT,Federal Express Corporation,FX,1,1,2025
0.0,148755.0,0.0,1,207.0,11109,"Colorado Springs, CO",COS,11921,"Grand Junction, CO",GJT,Federal Express Corporation,FX,1,1,2025
0.0,149381.0,0.0,9,4243.0,12173,"Honolulu, HI",HNL,13930,"Chicago, IL",ORD,Atlas Air Inc.,5Y,1,1,2025
0.0,149492.0,0.0,1,188.0,14869,"Salt Lake City, UT",SLC,12280,"Idaho Falls, ID",IDA,Empire Airlines Inc.,EM,1,1,2025
0.0,150104.0,0.0,2,802.0,11298,"Dallas/Fort Worth, TX",DFW,13930,"Chicago, IL",ORD,Atlas Air Inc.,5Y,1,1,2025
0.0,150177.0,0.0,2,757.0,13204,"Orlando, FL",MCO,11193,"Cincinnati, OH",CVG,ABX Air Inc,ABX,1,1,2025
0.0,150312.0,0.0,3,1104.0,13244,"Memphis, TN",MEM,14307,"Providence, RI",PVD,Federal Express Corporation,FX,1,1,2025
0.0,152323.0,0.0,1,182.0,12992,"Little Rock, AR",LIT,14814,"Shreveport, LA",SHV,United Parcel Service,5X,1,1,2025
0.0,152873.0,0.0,2,589.0,11193,"Cincinnati, OH",CVG,12478,"New York, NY",JFK,Kalitta Air LLC,KAQ,1,1,2025
106546.0,154859.0,0.0,2,985.0,13204,"Orlando, FL",MCO,11298,"Dallas/Fort Worth, TX",DFW,United Parcel Service,5X,1,1,2025
0.0,154881.0,0.0,1,0.0,12173,"Honolulu, HI",HNL,12173,"Honolulu, HI",HNL,Atlas Air Inc.,5Y,1,1,2025
